src_port,dst_port,payload_size,packet_count,duration_ms
62422,443,2104,5,259.2663325370478
55521,443,1738,3,127.17529760306562
62229,443,1971,6,301.36995991899613
50481,443,1528,4,200.8718106863146
50347,443,980,3,1234.0783533383844
49215,443,1263,1,340.55008913108793
62997,443,1219,4,787.7712681916796
58515,443,1452,4,49.03106062460836
58734,443,1300,4,1358.204215251989
61096,443,1364,3,72.54787972882873
49680,443,2115,6,72.53154340485544
59803,443,1356,3,708.835711493591
53662,443,1737,3,112.53552317926378
51444,443,1774,4,137.15203724755597
49770,443,2008,4,913.3018646852179
55400,443,1424,1,343.8466601118305
59329,443,1133,2,159.97217008458935
60287,80,957,4,70.12259914716184
63598,53,62,2,208.5991001619365
55256,443,1486,5,621.674744440224
58771,443,1887,3,94.39710708839122
64239,80,481,2,231.09022682084387
62706,80,808,2,108.70553094994038
50175,53,56,3,90.80296604311091
58961,53,54,1,222.7343148499352
53192,443,685,2,519.7772108032511
62768,443,1670,2,586.8612186972211
51727,443,1613,3,191.37549452315292
53275,443,1103,2,359.9586205342548
53017,443,1817,6,501.5219202056168
54947,80,634,2,712.3650492629785
49783,443,1363,2,228.1192615442475
59878,443,1081,2,80.45513839491926
63469,443,1821,3,263.2893282917516
61378,53,74,1,135.55653773742847
54376,443,1717,4,135.11310627154432
54388,80,664,5,102.64966113619725
52343,443,1542,4,380.4330579461229
51397,80,841,4,78.10158714030904
49204,80,1038,1,389.58282338294464
58797,22,452,2,59.53807779811569
54243,80,593,3,450.9088579909714
59654,443,1670,5,196.06421853817312
58747,22,534,2,90.04041194783743
60933,22,297,1,481.6843787853751
65000,80,716,3,63.9992524574444
49684,443,2038,4,36.91374915757215
63826,80,1050,2,161.7106686072333
58098,443,2295,4,106.4801212170339
61106,443,643,2,861.0332637680615
54981,443,1518,1,96.00056339293444
52100,53,69,3,134.44036787305996
55834,443,1593,3,252.40648928849518
57292,443,1526,5,190.45870001201882
60748,443,1566,3,83.63094603923935
64658,53,64,1,35.60331843655018
63421,443,1442,2,316.25742322605373
56442,443,1325,4,51.72170929231019
56457,443,1513,3,211.21173405881967
60530,443,1519,2,290.88375885171666
61499,443,969,3,27.225267149705285
60934,80,750,3,571.0606961565792
52431,443,1223,4,159.31188663883503
52384,443,1376,5,724.1375392598305
63705,443,1235,2,41.49778450568706
62359,443,1248,4,647.4087781849789
62948,53,61,1,337.9550900361316
63241,443,1723,4,92.44263642393273
56237,443,1826,5,612.6001470157753
56221,443,1848,3,110.10541581407304
50896,443,1121,2,54.553866607964345
60456,22,454,1,86.7444142863185
49792,80,603,4,46.87067165441871
52688,80,1251,4,49.33688214886684
49349,443,833,4,288.1134093828911
54229,22,374,1,90.4808615560303
59458,80,1276,3,837.4463782883561
53752,443,1136,4,107.2672507081939
63042,443,1415,3,337.5894092559666
53318,443,1247,5,662.7226428729791
58272,443,1936,3,223.04296038023088
62051,53,73,1,175.84227153760574
62608,443,1737,3,210.50353420316327
55044,22,466,1,24.400798957120323
63641,80,725,3,336.1781444035432
57483,443,1108,3,183.30918856820352
51530,443,1481,3,442.57567346866773
53368,443,1550,2,2779.1025554346375
49746,443,1585,5,120.3693953264129
59626,53,74,1,1096.5835331608287
59974,443,1542,4,476.0067647495719
63521,22,437,2,78.09568508834475
64569,443,1264,4,552.6808973281996
49616,80,711,2,459.62692314918957
53047,22,524,1,85.24202887527058
50508,443,969,3,106.47343685626453
61738,443,1206,2,368.8562006230674
56298,80,1124,4,23.806535352920825
54235,443,1209,4,117.13400223735734
58637,443,1570,3,164.82006536662274
56463,443,1222,4,482.00577273900575
52100,443,1209,3,87.78653295266955
63422,443,1610,5,46.23129892248385
54712,443,1088,1,102.23083406278879
60053,443,1394,5,39.37320009530619
63457,53,62,4,106.20652244424014
56309,443,1118,5,134.47984127430763
57361,53,54,1,72.9509970615247
52413,443,1093,3,106.91165774404679
52108,443,1630,3,119.41820769432897
63466,80,632,4,20.303670752212273
52827,443,1253,4,220.96281403743248
57269,443,1658,4,279.1764726703099
54517,22,432,3,66.99531797229177
52113,443,422,2,118.67015639615786
57704,443,1233,4,935.6374422421702
55962,443,1576,3,66.4464883707108
54615,80,678,3,116.44619100604673
51914,443,1679,4,87.68337024955503
51350,443,1741,5,90.82348490090736
51382,443,1528,3,180.73419564442824
56900,53,61,4,138.10973316071886
56400,53,51,1,402.8881458513253
64749,443,1455,3,24.254001802171484
64635,443,1508,2,17.026258812987933
58231,80,961,1,25.023421566206075
64870,443,1815,4,824.0646711817055
54236,443,1367,6,382.3945615425848
53845,53,55,1,220.82020077004415
59016,80,1132,2,215.77013914880186
51475,443,1562,2,302.2157988874837
62548,22,364,2,127.69644140759696
64682,443,1632,2,551.2760452415502
51662,443,1744,4,439.7285765885218
51624,443,1055,3,91.39013968728173
56504,53,57,2,176.37354027149735
52442,443,1342,2,702.7689994609481
57976,443,1446,2,36.029265156254645
60078,80,604,1,35.94542899879499
63539,443,1331,4,111.4043515041144
59925,443,1528,5,272.31226764567646
49615,443,2180,5,46.006541392152364
54054,80,702,3,78.17324331471193
54696,443,1066,3,55.46089624813572
49539,443,1389,4,216.99424558579196
63878,443,1905,4,330.06078985183973
61718,443,1986,2,7.342113960780354
52208,443,1884,4,110.47930509089178
61620,80,817,2,74.31266272008331
50214,443,1569,5,193.34868216364427
57106,443,1825,4,774.1217718691443
61035,443,1840,4,1789.6979114975215
63827,443,1541,5,278.97070055382704
61316,80,786,2,603.1573958591199
52997,80,524,2,82.80026553725456
61397,443,1202,3,226.22024589122728
50900,80,701,2,172.4414975404372
62301,443,1754,3,488.94402760371673
62630,443,1288,4,271.4154950776383
55110,80,802,2,889.4969727991602
60685,443,2106,4,114.94657822228845
62873,443,1014,4,174.66706287609017
57152,443,1475,6,1173.0661803383746
59928,53,63,1,315.74669319400334
55474,22,367,1,341.31586830721415
52634,443,1160,4,884.0515716221818
65287,80,709,2,630.7177152508017
60401,443,1343,3,192.89510671148557
55369,443,1066,3,428.7067332210216
52932,22,478,2,940.3677963584437
55501,53,65,1,103.88042417051295
61675,443,1647,5,115.85523996754759
56640,443,1482,3,681.5434183719982
60903,443,1638,2,210.07441460695688
51624,443,1217,4,56.9918348518955
56145,80,618,1,59.81336805965252
54948,443,1258,4,99.5393389108244
62750,443,1300,2,340.0879268428271
54693,443,1328,4,130.09197251491688
52225,80,840,3,409.86668290786344
54636,443,1468,3,45.61848064821845
56982,80,749,3,137.56037941855482
56699,53,63,3,275.87943789844337
55076,53,60,1,208.68312598346023
58855,443,1428,4,70.37341203345767
59525,80,711,1,258.2842933438044
63093,443,1015,2,38.27534732285936
57875,443,1386,3,132.3947115307683
52577,80,917,4,79.8740510795075
61537,443,1319,2,113.84371190397506
54734,443,1408,3,176.31497853315145
59963,443,1462,4,1275.6607657805905
63613,443,1717,5,66.21878796719076
58484,443,1246,4,73.93973816755864
65200,22,502,3,604.8982730196401
62587,443,1136,3,72.38526451107661
49588,443,1736,5,15.145208260220857
59039,443,1819,4,60.26712737751481
61872,443,1662,4,563.348251711206
54290,53,63,2,35.47774745035976
63113,443,1745,4,318.3030922768932
54530,22,731,2,226.9984473673294
51173,80,447,2,51.59440921790985
49213,443,2062,2,180.51069344716305
51648,53,66,1,106.49234284741884
60881,443,1315,3,137.56896649724317
52086,443,1297,3,338.95910711053256
54309,53,57,1,27.120450855664135
53204,443,1695,5,691.0082225497575
57297,80,1237,3,93.43653436092298
49853,443,1654,3,973.6836939745596
50193,53,60,1,160.58475551210904
57403,22,558,2,1939.3960217624665
55288,443,1571,2,309.72447909624566
60925,53,52,2,74.05001481419275
63379,80,684,3,242.8386044456662
50907,443,1317,3,380.5348100755885
50297,443,1888,3,353.2073919176288
60033,22,413,1,165.43881457892084
51256,443,1541,4,1511.1012340131292
61589,443,1643,4,412.1683949102929
52832,22,417,3,473.1776945305748
65481,443,1395,3,276.0200690520102
54567,443,2020,2,211.1837971816872
50955,443,1684,2,366.62526134976673
51766,443,1765,3,152.5803989560712
53625,22,721,3,319.51971265980916
52871,443,1186,3,1026.0439592485561
49840,22,450,2,42.78662487989685
59788,80,664,2,231.41223995594532
55427,80,630,2,31.409046382784208
49259,53,54,2,251.5337825764414
62911,80,634,3,1684.275851446951
61269,443,1152,4,204.45682190333983
54123,443,1270,3,828.6812749985547
62066,443,1854,3,138.54295755998987
52595,443,1239,3,113.18237293381836
57102,80,792,3,51.25842835892538
54918,80,410,2,190.00738320388476
58905,80,622,3,455.38449773108334
50304,53,60,1,343.78266179563883
62481,443,1603,4,962.0596430528159
57023,443,1829,4,1254.6728930710076
55725,443,1483,4,131.95344063570033
63926,443,949,4,16.714349814240734
50779,80,1135,3,117.8676428369276
53248,53,61,2,133.72958374137713
52555,443,1586,2,137.38974871303793
62381,443,938,2,79.77879258999481
63802,53,44,2,131.94881594315322
53953,443,1626,2,100.85587498136348
52558,443,1371,3,156.31876282171095
64428,53,70,3,2042.459178667799
55920,443,1150,4,239.95454511447366
57111,80,1050,2,1226.8756318825274
60920,22,616,2,257.2759639626097
49585,443,933,4,47.299701551796296
63766,53,62,1,200.03513611756975
53081,80,499,2,192.02226503885842
57170,443,1380,3,64.04791352195785
59969,53,65,1,851.0363481928073
52340,443,1424,4,174.7061113837452
52590,443,1380,3,2110.404740793634
55219,53,68,2,79.88541051933973
59772,443,1250,3,543.4330374064988
52819,443,1495,2,364.06984902094257
62217,443,1416,4,213.7855763428116
56506,443,1166,3,29.288639350668802
62185,443,1791,3,310.7912029672942
63430,443,2187,4,26.064578648419715
55986,443,912,3,51.3257783014077
49217,80,657,1,41.864458279394476
57412,443,2337,3,167.52661174030862
57534,80,687,2,187.00654368432012
56847,443,1733,3,468.5019040516076
62081,443,1732,4,246.905881644594
56882,443,1414,2,244.764655504328
65321,443,1089,5,298.19813414281737
64196,443,1325,6,80.51065801148496
58919,443,1970,5,136.0501792778817
54023,443,1804,4,78.0996315055997
52885,53,66,2,1557.858589631755
52606,443,863,3,667.1393718333871
57719,443,1971,5,903.0955650935607
61832,22,417,1,245.148385546603
62276,443,1555,2,87.3111762024105
64574,443,1410,4,63.033889308619024
51417,443,2054,2,394.6994546531979
59558,443,1848,3,1236.8611516727947
57753,53,65,3,2014.3971947395291
62039,80,1089,3,138.84474367293052
55530,443,1769,2,618.8096241012781
56458,443,1450,3,388.91665028398427
65093,443,1781,4,79.80952612553696
56701,443,1906,5,54.513457265081165
51091,443,1452,3,100.74658102273646
63106,443,1421,2,141.54339362728786
53108,443,1430,2,79.50518598087187
63099,443,1253,3,119.95896321166518
58588,53,55,1,53.23042419342915
55161,443,1357,2,564.3796054147211
64405,53,51,2,637.8836938396691
59827,443,1481,5,101.59769335710322
57205,80,540,2,279.9744708474879
53750,443,935,3,327.96101057866014
53712,443,1452,4,247.54418902228207
54948,53,65,2,1577.8259175281826
62854,443,1592,5,366.932115316808
50214,80,864,3,71.03821154329502
59537,443,1528,5,181.46782205351576
58207,80,1374,3,230.43027205950656
49515,443,1168,4,89.86572801272575
60788,53,54,2,236.57393243874262
58245,80,796,1,101.25740085095676
63539,80,825,3,192.94149655222571
59956,443,1557,5,108.35121214030333
49851,443,1880,3,127.34145802088929
54409,80,840,2,261.5340370749373
49675,443,1060,3,78.54019765789296
58147,443,1693,3,338.6683315759804
56964,443,1431,3,87.6849052857021
50256,443,1267,2,128.79583343647965
64763,443,1713,3,113.51803431869371
59129,443,1452,5,1102.5413448485208
56548,443,1766,3,310.98189781782753
60160,443,1886,4,23.462438261950695
60258,80,821,3,48.22246137157792
52996,443,1443,2,113.05257410562685
61393,80,527,3,240.9744219547127
61306,443,1715,4,689.3867593505992
56325,443,1451,3,143.89476450959398
53981,443,765,3,1359.0051799190387
60167,443,1579,6,142.5569513535531
62237,443,778,3,588.4798706702168
60519,443,1008,3,47.69743739552889
59396,443,1426,4,554.2090806947388
56213,80,543,1,767.516740674877
52402,80,680,1,34.6465091001684
60232,443,1817,3,34.45065497279115
52922,80,740,3,143.34036354479093
62088,443,1488,3,454.0924817399038
61882,443,1015,4,515.5518556756331
54397,80,1137,4,12.30844204582221
51521,80,1092,3,140.27654111149215
63494,443,1313,2,771.3362997870995
62589,443,1893,3,186.20189692041964
52026,443,1522,3,337.0127208909525
51921,80,687,5,301.5792595155434
57603,443,1374,2,147.42394637390913
61186,80,959,3,327.0295441101816
62407,443,1809,4,269.1153572009175
49195,80,818,3,310.14806218597624
60200,443,632,1,612.5414038784421
53299,443,1324,3,510.9926434899962
61665,443,2156,5,90.31618441180186
65349,443,1322,3,1214.392943805943
56890,53,57,4,62.96434034822004
56409,53,60,1,224.34185132389825
62475,443,1142,2,68.75752458635132
54394,22,548,2,255.01148169638094
52628,443,1790,3,167.6316071234924
57110,53,53,3,69.81864084300695
59866,443,1936,3,176.34680648721994
53998,443,1782,4,155.215372966995
49733,443,1526,2,727.0301103014607
58446,443,1743,3,427.08207662681724
55175,443,1672,4,428.60698075906873
49612,443,1278,3,108.24311968948464
62757,80,856,3,27.988373120101084
49959,443,1606,3,468.96192676753964
63828,80,966,3,39.62142156882462
63870,443,1307,4,350.96708152453624
63665,53,69,3,234.86735498275826
58753,443,1918,4,126.7878709625438
54683,443,1796,5,954.0977678418741
64015,443,1387,3,398.5644252051947
62147,443,1165,4,226.39967836225608
62994,443,1198,2,135.68291987074932
61574,443,1565,2,35.051439586652116
58420,80,663,2,94.37576643336632
60316,80,695,2,605.826016694581
60929,443,1716,3,168.22564291987
59140,443,1971,4,313.5755838634204
60946,443,1664,4,318.3377869257502
50354,22,643,2,119.56953803592612
53028,443,1855,4,389.45623207789305
58445,443,1243,4,137.2585830869118
56989,53,65,3,41.219459124199766
58168,80,902,3,113.24970212642481
62467,443,1814,3,204.6228905532798
52880,443,1583,4,62.62043607930589
56342,443,1787,4,131.7541290282552
49352,22,482,2,226.94138524413952
54062,443,1998,4,59.67927505500139
58970,443,1654,3,165.5975816894615
51500,443,1461,2,823.2610131217708
53336,443,1947,3,80.71699447412435
60101,80,841,3,114.56867708721535
52613,80,740,3,89.79895210060891
51375,80,303,1,351.4680682253682
60931,80,1022,3,47.94314814775819
49708,443,1391,2,311.19743868060243
53331,443,1102,4,72.34335433997403
57128,443,1736,2,206.80427768582987
55383,53,62,3,390.4011315848738
53980,443,1799,3,42.212285950421176
50539,443,1533,6,115.11485224628916
60506,80,842,3,381.9517360442146
56187,443,1282,3,98.22084768205659
64480,443,1325,3,369.2454509635141
61910,80,654,1,263.02221692942544
55124,443,1223,3,323.4306603228532
59470,443,1271,4,115.30949411473705
52602,80,810,3,141.6547997750566
51839,443,1725,6,103.23957259551828
55094,443,1327,5,1948.8553541229721
61485,80,804,1,395.97899490489004
56791,443,1648,3,293.491336477751
64809,443,1058,4,40.66006589191663
50256,443,1365,2,269.0660419662189
62783,443,1309,3,43.87910961742737
55300,443,1740,5,929.4317606582267
55030,443,1534,3,150.01832726033723
53936,443,1634,3,121.77578216038185
51640,443,1499,2,317.5023144315378
64837,53,48,1,84.52166390911087
61454,443,1628,3,70.46378215192112
57589,443,1436,4,113.45868486119798
64207,443,1439,4,112.59805113609089
58540,22,518,1,52.65285080686486
58054,443,1395,4,1391.3767801302843
52509,443,2229,5,220.24383961190807
63248,443,1488,4,253.39314471396887
54849,443,1688,5,31.337041299272553
63116,443,1403,4,111.32764857062512
53392,443,2117,5,117.45286518713965
61230,53,53,1,27.65798024164938
53950,443,1969,3,97.18766847088041
64691,53,62,1,549.9144557873626
59397,443,1649,3,673.806323034452
56127,443,1600,4,97.30680295533392
56096,443,1672,6,163.77083609345746
55929,443,1220,3,92.53309034111652
56665,443,1624,3,113.71145545262274
59846,443,1523,4,275.16180683924057
51246,443,1599,5,373.23792117822825
61213,443,1462,3,110.33382542349885
57392,443,1685,3,74.30163699033979
55545,22,540,2,319.0355782576876
56440,443,2023,4,207.12900238231123
65245,443,1819,5,55.27393491247738
53778,53,69,1,465.15168984505425
61414,443,1359,4,191.2098557847115
51074,443,1783,3,42.164798651350644
63565,443,1531,3,177.65521581759128
59029,443,1401,3,44.15086397071471
55961,80,874,2,81.28880857419034
62644,443,1814,4,117.15073299670172
56724,80,686,3,799.6390182845086
49954,22,591,3,524.805765241795
54598,443,1382,2,70.44318418330136
57974,80,932,3,141.1853943561281
50089,443,1236,3,75.72429371879541
53651,443,1545,4,370.00792324797965
65419,443,1680,4,165.55573923410384
60265,80,784,3,92.44179521445463
58806,443,1265,3,169.99652313300416
60845,443,1428,2,56.91834813311468
59075,443,1861,4,171.89158328514048
63724,443,1645,2,259.87465270034255
54715,443,1497,5,136.5298970832244
59608,53,49,1,270.5442343311602
63456,443,1933,5,611.0817407769097
51705,80,877,4,376.83209859487823
62245,443,1686,3,36.236991039934686
57973,443,1042,3,187.39354118318937
65176,53,59,1,322.42850714116605
49189,443,1566,5,137.8641671658059
53550,443,1712,5,252.28613310410276
49575,443,1494,4,114.7977075957632
59959,443,1529,1,311.89178788802434
57370,443,1381,1,151.98422306951986
59557,443,1423,3,119.62026807837367
51715,22,450,2,378.48425334952975
58492,443,1578,3,1339.277241960195
53954,80,751,3,83.42215606712834
64155,443,1055,1,330.1774974616356
50832,80,1092,3,616.4029215443272
51107,443,1742,6,104.83074070142825
60496,443,1870,2,51.35374425094733
49638,443,1096,2,2319.5500136595883
55133,443,1102,2,224.27732520130834
61689,53,81,4,148.36633227717923
49199,443,1573,4,61.89791319193175
53963,443,1376,3,874.2744374284637
58599,443,1412,4,515.160071747791
58309,443,1880,4,42.85049985394544
56201,443,1228,2,559.5223376329147
55152,443,1558,3,164.37668939214038
60515,443,1084,3,157.43930859646963
56369,443,1359,3,181.662890567018
53068,443,1859,5,140.8026486295708
55558,443,1833,5,126.68431387450529
53587,443,1489,4,24.530594909656067
61703,443,1810,5,35.344932398858916
53228,443,1478,3,215.9856932653917
62060,443,2000,4,164.43142801508236
50510,443,1718,2,233.9968582177449
62105,443,1331,3,290.86874038163995
